2011.03.28,5:00,81.566,81.608,81.566,81.589,1122
2011.03.28,5:30,81.588,81.593,81.563,81.568,773
2011.03.28,6:00,81.568,81.648,81.568,81.624,861
2011.03.28,6:30,81.623,81.666,81.611,81.658,780
2011.03.28,7:00,81.657,81.724,81.651,81.723,932
2011.03.28,7:30,81.722,81.764,81.714,81.758,889
2011.03.28,8:00,81.76,81.775,81.753,81.756,786
2011.03.28,8:30,81.755,81.762,81.711,81.747,760
2011.03.28,9:00,81.744,81.84,81.74,81.804,1028
2011.03.28,9:30,81.804,81.824,81.755,81.784,1209
2011.03.28,10:00,81.781,81.786,81.674,81.683,1205
2011.03.28,10:30,81.683,81.748,81.682,81.711,1586
2011.03.28,11:00,81.713,81.757,81.68,81.683,1413
2011.03.28,11:30,81.681,81.7,81.586,81.687,1801
2011.03.28,12:00,81.687,81.757,81.675,81.746,1525
2011.03.28,12:30,81.745,81.789,81.655,81.656,1575
2011.03.28,13:00,81.654,81.772,81.647,81.767,1497
2011.03.28,13:30,81.766,81.808,81.727,81.751,1239
2011.03.28,14:00,81.752,81.798,81.717,81.748,1337
2011.03.28,14:30,81.749,81.776,81.686,81.688,1080
2011.03.28,15:00,81.686,81.739,81.669,81.709,1082
2011.03.28,15:30,81.707,81.724,81.647,81.7,1195
2011.03.28,16:00,81.701,81.734,81.654,81.722,1390
2011.03.28,16:30,81.72,81.8,81.706,81.717,1546
2011.03.28,17:00,81.719,81.769,81.655,81.66,1114
2011.03.28,17:30,81.661,81.714,81.615,81.639,1536
2011.03.28,18:00,81.642,81.722,81.598,81.671,1571
2011.03.28,18:30,81.672,81.713,81.628,81.704,1634
2011.03.28,19:00,81.705,81.748,81.668,81.683,1158
2011.03.28,19:30,81.683,81.718,81.644,81.664,1138
2011.03.28,20:00,81.665,81.677,81.629,81.66,752
2011.03.28,20:30,81.658,81.736,81.658,81.703,787
2011.03.28,21:00,81.704,81.756,81.696,81.713,716
2011.03.28,21:30,81.71,81.739,81.691,81.7,663
2011.03.28,22:00,81.701,81.72,81.68,81.68,668
2011.03.28,22:30,81.679,81.694,81.647,81.655,602
2011.03.28,23:00,81.654,81.713,81.647,81.704,492
2011.03.28,23:30,81.705,81.738,81.687,81.713,678
2011.03.29,0:00,81.715,81.734,81.688,81.703,736
2011.03.29,0:30,81.702,81.725,81.648,81.682,899
2011.03.29,1:00,81.681,81.718,81.681,81.717,387
2011.03.29,1:30,81.715,81.735,81.702,81.72,363
2011.03.29,2:00,81.718,81.774,81.717,81.77,449
2011.03.29,2:30,81.767,81.77,81.731,81.767,425
2011.03.29,3:00,81.767,81.767,81.671,81.698,714
2011.03.29,3:30,81.696,81.735,81.687,81.715,832
2011.03.29,4:00,81.713,81.727,81.606,81.609,1252
2011.03.29,4:30,81.609,81.657,81.536,81.644,1659
2011.03.29,5:00,81.644,81.682,81.625,81.657,1225
2011.03.29,5:30,81.658,81.677,81.652,81.672,745
2011.03.29,6:00,81.672,81.685,81.666,81.673,739
2011.03.29,6:30,81.672,81.748,81.671,81.729,751
2011.03.29,7:00,81.73,81.75,81.715,81.741,926
2011.03.29,7:30,81.74,81.747,81.691,81.715,905
2011.03.29,8:00,81.717,81.723,81.69,81.7,697
2011.03.29,8:30,81.697,81.717,81.663,81.676,911
2011.03.29,9:00,81.675,81.696,81.667,81.672,884
2011.03.29,9:30,81.671,81.671,81.61,81.637,1124
2011.03.29,10:00,81.637,81.658,81.572,81.648,1505
2011.03.29,10:30,81.648,81.656,81.554,81.604,1364
2011.03.29,11:00,81.602,81.738,81.589,81.711,1477
2011.03.29,11:30,81.709,81.725,81.667,81.718,1446
2011.03.29,12:00,81.718,81.738,81.694,81.703,1280
2011.03.29,12:30,81.704,81.745,81.649,81.657,1531
2011.03.29,13:00,81.657,81.73,81.655,81.721,1352
2011.03.29,13:30,81.722,81.91,81.722,81.865,1882
2011.03.29,14:00,81.87,81.933,81.861,81.914,1361
2011.03.29,14:30,81.915,81.98,81.908,81.974,1124
2011.03.29,15:00,81.975,82.201,81.97,82.187,2167
2011.03.29,15:30,82.189,82.219,82.079,82.175,1646
2011.03.29,16:00,82.179,82.328,82.121,82.296,1806
2011.03.29,16:30,82.294,82.404,82.246,82.337,2236
2011.03.29,17:00,82.336,82.462,82.326,82.356,1818
2011.03.29,17:30,82.357,82.374,82.252,82.281,1868
2011.03.29,18:00,82.277,82.328,82.272,82.307,1770
2011.03.29,18:30,82.305,82.344,82.268,82.344,1481
2011.03.29,19:00,82.344,82.391,82.325,82.358,1766
2011.03.29,19:30,82.362,82.444,82.311,82.384,1874
2011.03.29,20:00,82.381,82.434,82.375,82.428,1367
2011.03.29,20:30,82.43,82.455,82.401,82.418,1238
2011.03.29,21:00,82.419,82.445,82.4,82.422,1261
2011.03.29,21:30,82.421,82.463,82.419,82.437,1191
2011.03.29,22:00,82.436,82.437,82.384,82.404,970
2011.03.29,22:30,82.403,82.429,82.387,82.427,934
